schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,3,29,29,29,28,28,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,880,395,57336.5,1077,655,57856.10000002384,519.6000000238419,true,true,0,1077,655,519.6000000238419,0,completed,,,2026-09-26T08:05:23.379Z,2026-09-26T08:05:23.899Z,2026-09-26T08:05:23.899Z,,303,57330.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,4,30,30,30,29,29,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1077,655,57856.10000002384,835,438,58372.5,516.3999999761581,true,true,0,835,438,516.3999999761581,0,completed,,,2026-09-26T08:05:23.899Z,2026-09-26T08:05:24.415Z,2026-09-26T08:05:24.415Z,,322,57852.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,5,31,31,31,30,30,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,835,438,58372.5,1119,599,58779.89999997616,407.39999997615814,true,true,0,1119,599,407.39999997615814,0,completed,,,2026-09-26T08:05:24.415Z,2026-09-26T08:05:24.822Z,2026-09-26T08:05:24.822Z,,299,58373.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,6,32,32,32,31,31,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1119,599,58779.89999997616,802,515,59190.699999928474,410.7999999523163,true,true,0,802,515,410.7999999523163,0,completed,,,2026-09-26T08:05:24.822Z,2026-09-26T08:05:25.233Z,2026-09-26T08:05:25.233Z,,240,58779.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,7,33,33,33,32,32,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,802.1052631578948,520.8281079122746,1117.8947368421052,520.8281079122746,802,515,59190.699999928474,1102,515,59666.799999952316,476.10000002384186,true,true,0,1102,515,476.10000002384186,0,completed,,,2026-09-26T08:05:25.233Z,2026-09-26T08:05:25.709Z,2026-09-26T08:05:25.709Z,,302,59185.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,8,34,34,34,33,33,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1117.8947368421052,520.8281079122746,811.2815313391415,596.4014755820298,1102,515,59666.799999952316,828,595,60243.5,576.7000000476837,true,true,0,828,595,576.7000000476837,0,completed,,,2026-09-26T08:05:25.709Z,2026-09-26T08:05:26.287Z,2026-09-26T08:05:26.287Z,,388,59665.798
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,9,35,35,35,34,34,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,811.2815313391415,596.4014755820298,1090.8992236506815,449.64678967347123,828,595,60243.5,1093,437,60796.60000002384,553.1000000238419,true,true,0,1093,437,553.1000000238419,0,completed,,,2026-09-26T08:05:26.287Z,2026-09-26T08:05:26.840Z,2026-09-26T08:05:26.840Z,,311,60240
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,10,36,36,36,35,35,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1093,437,60796.60000002384,863,649,61322.699999928474,526.0999999046326,true,true,0,863,649,526.0999999046326,0,completed,,,2026-09-26T08:05:26.840Z,2026-09-26T08:05:27.366Z,2026-09-26T08:05:27.366Z,,367,60791.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,11,37,37,37,36,36,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,863,649,61322.699999928474,1027,409,61754.699999928474,432,true,true,0,1027,409,432,0,completed,,,2026-09-26T08:05:27.366Z,2026-09-26T08:05:27.798Z,2026-09-26T08:05:27.798Z,,328,61318.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,12,38,38,38,37,37,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1027,409,61754.699999928474,918,708,62217.5,462.8000000715256,true,true,0,918,708,462.8000000715256,0,completed,,,2026-09-26T08:05:27.798Z,2026-09-26T08:05:28.261Z,2026-09-26T08:05:28.261Z,,317,61755.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s3,3,13,39,39,39,38,38,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s3:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,921.9357851825296,694.4325902100671,960,380.9455773369974,918,708,62217.5,954,383,62836.799999952316,619.2999999523163,true,true,0,954,383,619.2999999523163,0,completed,,,2026-09-26T08:05:28.261Z,2026-09-26T08:05:28.880Z,2026-09-26T08:05:28.880Z,,305,62221.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,1,40,40,40,39,39,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,380.9455773369974,998.0642148174704,694.4325902100671,954,383,62836.799999952316,1001,686,63379.10000002384,542.3000000715256,true,true,0,1001,686,542.3000000715256,0,completed,,,2026-09-26T08:05:28.880Z,2026-09-26T08:05:29.422Z,2026-09-26T08:05:29.422Z,,328,62833.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,2,41,41,41,40,40,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,998.0642148174704,694.4325902100671,886.0837241724593,399.1643030462519,1001,686,63379.10000002384,880,375,63918.60000002384,539.5,false,true,1,892,399,941.5,402,completed,,,2026-09-26T08:05:29.422Z,2026-09-26T08:05:29.962Z,2026-09-26T08:05:30.364Z,,542,63376.332
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,3,42,42,42,41,41,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,892,399,64320.60000002384,1068,670,64852.699999928474,532.0999999046326,true,true,0,1068,670,532.0999999046326,0,completed,,,2026-09-26T08:05:30.364Z,2026-09-26T08:05:30.896Z,2026-09-26T08:05:30.896Z,,360,64318.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,4,43,43,43,42,42,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1068,670,64852.699999928474,834,431,65387,534.3000000715256,false,true,1,831,445,1379,844.6999999284744,completed,,,2026-09-26T08:05:30.896Z,2026-09-26T08:05:31.430Z,2026-09-26T08:05:32.275Z,,1054,64852.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,5,44,44,44,43,43,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,831,445,66231.69999992847,1104,600,66794.29999995232,562.6000000238419,true,true,0,1104,600,562.6000000238419,0,completed,,,2026-09-26T08:05:32.275Z,2026-09-26T08:05:32.837Z,2026-09-26T08:05:32.837Z,,348,66227.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,6,45,45,45,44,44,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1104,600,66794.29999995232,805,513,67342.5,548.2000000476837,true,true,0,805,513,548.2000000476837,0,completed,,,2026-09-26T08:05:32.837Z,2026-09-26T08:05:33.386Z,2026-09-26T08:05:33.386Z,,312,66791.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,7,46,46,46,45,45,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,802.1052631578948,520.8281079122746,1117.8947368421052,520.8281079122746,805,513,67342.5,1120,506,67864.69999992847,522.1999999284744,true,true,0,1120,506,522.1999999284744,0,completed,,,2026-09-26T08:05:33.386Z,2026-09-26T08:05:33.908Z,2026-09-26T08:05:33.908Z,,276,67337
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,8,47,47,47,46,46,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1117.8947368421052,520.8281079122746,811.2815313391415,596.4014755820298,1120,506,67864.69999992847,801,616,68353.5,488.8000000715256,false,true,1,814,594,861.4000000953674,372.60000002384186,completed,,,2026-09-26T08:05:33.908Z,2026-09-26T08:05:34.397Z,2026-09-26T08:05:34.769Z,,398,67864.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,9,48,48,48,47,47,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,811.2815313391415,596.4014755820298,1090.8992236506815,449.64678967347123,814,594,68726.10000002384,1087,439,69221.29999995232,495.1999999284744,true,true,0,1087,439,495.1999999284744,0,completed,,,2026-09-26T08:05:34.769Z,2026-09-26T08:05:35.264Z,2026-09-26T08:05:35.264Z,,345,68724.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,10,49,49,49,48,48,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1087,439,69221.29999995232,874,647,69702.89999997616,481.60000002384186,false,true,1,856,658,706,224.39999997615814,completed,,,2026-09-26T08:05:35.264Z,2026-09-26T08:05:35.746Z,2026-09-26T08:05:35.970Z,,362,69215.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,11,50,50,50,49,49,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,856,658,69927.29999995232,1033,404,70370.29999995232,443,true,true,0,1033,404,443,0,completed,,,2026-09-26T08:05:35.970Z,2026-09-26T08:05:36.413Z,2026-09-26T08:05:36.413Z,,380,69930.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,12,51,51,51,50,50,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1033,404,70370.29999995232,913,689,70848.29999995232,478,true,true,0,913,689,478,0,completed,,,2026-09-26T08:05:36.413Z,2026-09-26T08:05:36.891Z,2026-09-26T08:05:36.891Z,,348,70373.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s4,4,13,52,52,52,51,51,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s4:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,921.9357851825296,694.4325902100671,960,380.9455773369974,913,689,70848.29999995232,956,377,71290.19999992847,441.89999997615814,true,true,0,956,377,441.89999997615814,0,completed,,,2026-09-26T08:05:36.891Z,2026-09-26T08:05:37.333Z,2026-09-26T08:05:37.333Z,,312,70852.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s5,5,1,53,53,53,52,52,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,380.9455773369974,998.0642148174704,694.4325902100671,956,377,71290.19999992847,998,684,71756.39999997616,466.2000000476837,true,true,0,998,684,466.2000000476837,0,completed,,,2026-09-26T08:05:37.333Z,2026-09-26T08:05:37.800Z,2026-09-26T08:05:37.800Z,,302,71288.5
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s5,5,2,54,54,54,53,53,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,998.0642148174704,694.4325902100671,886.0837241724593,399.1643030462519,998,684,71756.39999997616,878,405,72145.5,389.10000002384186,true,true,0,878,405,389.10000002384186,0,completed,,,2026-09-26T08:05:37.800Z,2026-09-26T08:05:38.189Z,2026-09-26T08:05:38.189Z,,284,71755.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s5,5,3,55,55,55,54,54,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,878,405,72145.5,1065,650,72603.39999997616,457.89999997615814,true,true,0,1065,650,457.89999997615814,0,completed,,,2026-09-26T08:05:38.189Z,2026-09-26T08:05:38.646Z,2026-09-26T08:05:38.646Z,,294,72145.996
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s5,5,4,56,56,56,55,55,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1065,650,72603.39999997616,841,446,73100.69999992847,497.2999999523163,true,true,0,841,446,497.2999999523163,0,completed,,,2026-09-26T08:05:38.646Z,2026-09-26T08:05:39.144Z,2026-09-26T08:05:39.144Z,,335,72603.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",training,C2,1,s5,5,5,57,57,57,56,56,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s5:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,841,446,73100.69999992847,1117,582,73717.10000002384,616.4000000953674,true,true,0,1117,582,616.4000000953674,0,completed,,,2026-09-26T08:05:39.144Z,2026-09-26T08:05:39.760Z,2026-09-26T08:05:39.760Z,,299,73108.5
